Date,Adj. Open,Adj. Close,S&P Open,Adj. High,Adj. Low,Adj. Volume,S&P Adj. Close
2014-03-24,50.69,48.77,12325700.0,50.94,47.77,1867.670044,1857.439941
2014-03-25,49.35,47.88,8225600.0,49.7,47.58,1859.47998,1865.619995
2014-03-26,48.06,44.43,16079700.0,48.3,44.25,1867.089966,1852.560059
2014-03-27,45.09,46.32,15507600.0,46.4,43.31,1852.109985,1849.040039
2014-03-28,46.65,47.3,9610500.0,47.34,45.7,1850.069946,1857.619995
2014-03-31,47.55,46.67,5794500.0,47.75,46.43,1859.160034,1872.339966
2014-04-01,46.71,46.98,6916100.0,47.59,46.18,1873.959961,1885.52002
2014-04-02,47.4,45.73,7911300.0,47.44,45.51,1886.609985,1890.900024
2014-04-03,45.48,44.05,11153300.0,45.61,43.38,1891.430054,1888.77002
2014-04-04,44.2,43.14,13824400.0,44.87,42.37,1890.25,1865.089966
2014-04-07,42.87,42.45,12053000.0,44.6,42.26,1863.920044,1845.040039
2014-04-08,43.42,41.78,14514500.0,43.42,41.55,1845.47998,1851.959961
2014-04-09,42.23,42.49,14306200.0,43.06,41.77,1852.640015,1872.180054
2014-04-10,42.85,41.34,10698400.0,43.25,40.93,1872.280029,1833.079956
2014-04-11,40.79,40.05,9984700.0,41.1,39.68,1830.650024,1815.689941
2014-04-14,41.4,40.87,10414200.0,41.95,40.12,1818.180054,1830.609985
2014-04-15,41.28,45.52,24226200.0,45.55,40.76,1831.449951,1842.97998
2014-04-16,45.42,44.42,13888200.0,45.56,43.54,1846.01001,1862.310059
2014-04-17,44.66,45.01,12304400.0,46.55,43.91,1861.72998,1864.849976
2014-04-21,44.96,46.13,6921200.0,46.3,44.64,1865.790039,1871.890015
2014-04-22,46.23,46.02,6996900.0,47.09,45.8,1872.569946,1879.550049
2014-04-23,45.88,45.95,7340200.0,46.17,44.87,1879.319946,1875.390015
2014-04-24,46.71,44.82,11011700.0,46.79,43.63,1881.969971,1878.609985
2014-04-25,44.29,41.61,13687800.0,44.44,41.31,1877.719971,1863.400024
2014-04-28,41.76,40.73,14347900.0,42.35,39.3,1865.0,1869.430054
2014-04-29,40.53,42.62,27839100.0,43.97,40.17,1870.780029,1878.329956
2014-04-30,37.57,38.97,38394695.0,38.98,37.24,1877.099976,1883.949951
2014-05-01,39.04,39.09,15759414.0,40.77,38.966,1884.390015,1883.680054
2014-05-02,39.21,39.02,12722394.0,39.86,38.7,1885.300049,1881.140015
2014-05-05,38.53,38.75,10397690.0,39.6,38.05,1879.449951,1884.660034
2014-05-06,35.6,31.85,134670303.0,36.1,31.72,1883.689941,1867.719971
2014-05-07,31.95,30.66,68876278.0,32.0,29.51,1868.530029,1878.209961
2014-05-08,31.41,31.96,51275739.0,32.98,31.13,1877.390015,1875.630005
2014-05-12,33.09,33.94,34702835.0,34.1,32.4,1880.030029,1896.650024
2014-05-13,33.81,33.39,24669768.0,34.06,32.89,1896.75,1897.449951
2014-05-14,33.29,32.85,20025407.0,33.83,32.62,1897.130005,1888.530029
2014-05-15,33.02,32.77,22030524.0,33.29,32.16,1888.160034,1870.849976
2014-05-16,32.94,32.26,21389870.0,33.21,32.02,1871.189941,1877.859985
2014-05-19,32.02,32.07,15922294.0,32.44,31.64,1876.660034,1885.079956
2014-05-20,32.0,31.77,16562780.0,32.39,31.52,1884.880005,1872.829956
2014-05-21,31.86,31.75,15559626.0,31.95,31.15,1873.339966,1888.030029
2014-05-22,31.31,31.52,35523171.0,32.25,30.52,1888.189941,1892.48999
2014-05-23,31.51,30.5,27305554.0,31.68,30.45,1893.319946,1900.530029
2014-05-27,30.94,30.51,25158540.0,31.2,30.38,1902.01001,1911.910034
2014-05-28,31.53,33.77,60173131.0,33.84,31.09,1911.77002,1909.780029
2014-05-29,34.71,34.0,53874583.0,35.14,33.88,1910.599976,1920.030029
2014-05-30,33.69,32.44,39889533.0,33.86,32.11,1920.329956,1923.569946
2014-06-02,32.89,31.75,30110029.0,33.2,31.62,1923.869995,1924.969971
2014-06-03,31.73,32.58,19883051.0,32.69,31.65,1923.069946,1924.23999
2014-06-04,32.4,32.9,24775360.0,33.32,31.85,1923.060059,1927.880005
2014-06-05,33.67,33.89,40823409.0,34.89,33.112,1928.52002,1940.459961
2014-06-06,34.17,33.33,23304023.0,34.41,33.22,1942.410034,1949.439941
2014-06-09,33.265,34.47,23294106.0,34.55,33.09,1948.969971,1951.27002
2014-06-10,34.74,35.37,36433614.0,35.5,34.66,1950.339966,1950.790039
2014-06-11,35.07,35.54,29967193.0,35.97,34.93,1949.369995,1943.890015
2014-06-12,35.09,36.79,57996751.0,37.27,35.06,1943.349976,1930.109985
2014-06-13,36.81,36.9,29060114.0,37.25,35.9,1930.800049,1936.160034
2014-06-16,36.64,38.02,29761910.0,38.17,36.44,1934.839966,1937.780029
2014-06-17,38.03,38.02,30274110.0,38.55,37.298,1937.150024,1941.98999
2014-06-18,38.16,38.74,23482507.0,38.83,37.75,1942.72998,1956.97998
2014-06-19,38.72,38.9,24611593.0,39.3,38.32,1957.5,1959.47998
2014-06-20,38.83,39.24,40753777.0,39.24,37.7727,1960.449951,1962.869995
2014-06-23,39.07,39.52,22560100.0,39.58,38.73,1962.920044,1962.609985
2014-06-24,39.51,38.48,24397391.0,39.64,38.255,1961.969971,1949.97998
2014-06-25,38.26,39.46,25363576.0,39.59,38.01,1949.27002,1959.530029
2014-06-26,40.05,41.44,45241828.0,42.0,39.81,1959.890015,1957.219971
2014-06-27,40.73,40.93,48247329.0,41.15,40.11,1956.560059,1960.959961
2014-06-30,40.81,40.97,22741188.0,41.34,40.35,1960.790039,1960.22998
2014-07-01,42.1,42.05,35967152.0,42.95,41.91,1962.290039,1973.319946
2014-07-02,42.83,41.77,23340096.0,42.83,41.42,1973.060059,1974.619995
2014-07-03,41.96,41.33,15792649.0,42.0,40.825,1975.880005,1985.439941
2014-07-07,41.08,40.23,21317937.0,41.4544,40.14,1984.219971,1977.650024
2014-07-08,39.96,37.41,49883880.0,40.04,36.84,1976.390015,1963.709961
2014-07-09,37.71,38.06,26784196.0,38.35,37.35,1965.099976,1972.829956
2014-07-10,36.49,37.84,26484881.0,38.1,36.11,1966.670044,1964.680054
2014-07-11,38.15,38.33,21033450.0,38.79,38.0,1965.76001,1967.569946
2014-07-14,38.64,38.31,19632478.0,39.378,38.2,1969.859985,1977.099976
2014-07-15,38.6,37.88,24597943.0,38.99,37.62,1977.359985,1973.280029
2014-07-16,38.25,37.43,19377462.0,38.52,37.1,1976.349976,1981.569946
2014-07-17,36.84,36.87,22583425.0,37.17,36.38,1979.75,1958.119995
2014-07-18,36.86,37.05,26270048.0,37.08,35.95,1961.540039,1978.219971
2014-07-21,37.27,38.05,19632176.0,38.29,36.85,1976.930054,1973.630005
2014-07-22,38.35,37.65,16803410.0,38.6,37.45,1975.650024,1983.530029
2014-07-23,37.65,37.75,12827459.0,38.19,37.56,1985.319946,1987.01001
2014-07-24,38.71,38.71,22026578.0,39.0,37.85,1988.069946,1987.97998
2014-07-25,38.2,38.16,15939087.0,38.8,38.02,1984.599976,1978.339966
2014-07-28,38.28,37.93,16653092.0,38.44,37.56,1978.25,1978.910034
2014-07-29,38.14,38.59,46131240.0,38.92,37.99,1980.030029,1969.949951
2014-07-30,47.01,46.3,115932672.0,48.0,45.65,1973.209961,1970.069946
2014-07-31,44.64,45.19,47039558.0,45.84,44.3,1965.140015,1930.670044
2014-08-01,44.97,44.13,36985260.0,45.54,43.81,1929.800049,1925.150024
2014-08-04,43.7,43.47,22346436.0,44.53,43.44,1926.619995,1938.98999
2014-08-05,43.24,43.83,26324169.0,44.48,43.02,1936.339966,1920.209961
2014-08-06,43.23,43.46,20317620.0,44.04,42.75,1917.290039,1920.23999
2014-08-07,43.39,43.0,25316233.0,44.37,42.89,1923.030029,1909.569946
2014-08-08,43.0,43.13,14924728.0,43.36,42.51,1910.349976,1931.589966
2014-08-11,43.52,43.27,18360208.0,43.6,42.71,1933.430054,1936.920044
2014-08-12,44.38,43.81,29465215.0,44.72,43.61,1935.72998,1933.75
2014-08-13,44.12,44.15,16113169.0,44.34,43.62,1935.599976,1946.719971
2014-08-14,44.36,45.33,23571644.0,45.34,44.0436,1947.410034,1955.180054
2014-08-15,45.46,44.76,17764745.0,45.5,44.44,1958.869995,1955.060059
2014-08-18,45.12,45.12,14802227.0,45.33,44.77,1958.359985,1971.73999
2014-08-19,45.24,45.09,11798453.0,45.45,45.029,1972.72998,1981.599976
2014-08-20,44.93,45.06,10349375.0,45.21,44.76,1980.459961,1986.51001
2014-08-21,45.27,45.11,10590537.0,45.35,44.84,1986.819946,1992.369995
2014-08-22,45.07,45.98,19369942.0,46.14,44.8,1992.599976,1988.400024
2014-08-25,46.13,46.1,17546118.0,46.36,45.7,1991.73999,1997.920044
2014-08-26,46.1,48.17,27445653.0,48.2,46.04,1998.589966,2000.02002
2014-08-27,48.24,48.06,26089660.0,48.46,47.18,2000.540039,2000.119995
2014-08-28,48.03,49.43,34964516.0,49.88,47.86,1997.420044,1996.73999
2014-08-29,49.89,49.75,31897560.0,50.35,49.13,1998.449951,2003.369995
2014-09-02,50.02,51.02,28152048.0,51.34,49.9,2004.069946,2002.280029
2014-09-03,51.83,49.33,34324745.0,51.85,49.05,2003.569946,2000.719971
2014-09-04,49.66,50.24,24367442.0,50.86,49.22,2001.670044,1997.650024
2014-09-05,50.08,50.68,20029123.0,50.88,49.52,1998.0,2007.709961
2014-09-08,51.8,52.0,30778497.0,52.68,51.68,2007.170044,2001.540039
2014-09-09,52.26,50.61,24975683.0,52.4,50.22,2000.72998,1988.439941
2014-09-10,52.11,52.91,37058235.0,53.33,51.85,1988.410034,1995.689941
2014-09-11,52.55,52.64,38016129.0,53.64,52.18,1992.849976,1997.449951
2014-09-12,52.5,52.11,22898742.0,52.82,52.02,1996.73999,1985.540039
2014-09-15,51.625,49.38,38278560.0,51.927,47.56,1986.040039,1984.130005
2014-09-16,48.77,50.83,26687273.0,50.91,48.4,1981.930054,1998.97998
2014-09-17,50.91,50.7,22814860.0,51.6,50.1612,1999.300049,2001.569946
2014-09-18,50.97,50.88,22436470.0,51.88,50.53,2003.069946,2011.359985
2014-09-19,50.78,53.0,38018724.0,53.0,50.18,2012.73999,2010.400024
2014-09-22,52.36,51.94,21690886.0,52.9,51.36,2009.079956,1994.290039
2014-09-23,51.48,52.17,19945797.0,52.56,51.02,1992.780029,1982.77002
2014-09-24,52.55,52.96,17623744.0,53.34,52.13,1983.339966,1998.300049
2014-09-25,52.72,51.45,20996493.0,53.23,51.27,1997.319946,1965.98999
2014-09-26,51.97,51.89,14043809.0,52.61,51.7,1966.219971,1982.849976
2014-09-29,51.0,51.74,15363698.0,52.18,50.88,1978.959961,1977.800049
2014-09-30,52.01,51.58,12151886.0,52.19,51.17,1978.209961,1972.290039
2014-10-01,51.09,50.06,24703525.0,51.29,49.15,1971.439941,1946.160034
2014-10-02,51.03,51.85,26938564.0,52.1,50.01,1945.829956,1946.170044
2014-10-03,52.76,53.94,31122284.0,54.73,52.11,1948.119995,1967.900024
2014-10-06,53.94,53.49,19972037.0,54.45,53.226,1970.01001,1964.819946
2014-10-07,53.13,53.53,25988948.0,54.99,53.1,1962.359985,1935.099976
2014-10-08,53.57,55.42,30987387.0,55.6684,52.6,1935.550049,1968.890015
2014-10-09,55.33,55.29,29673401.0,55.99,54.92,1967.680054,1928.209961
2014-10-10,54.55,50.4,46608920.0,55.66,50.3,1925.630005,1906.130005
2014-10-13,50.54,48.49,34995216.0,51.91,48.26,1905.650024,1874.73999
2014-10-14,48.92,48.58,29608682.0,49.53,47.08,1877.109985,1877.699951
2014-10-15,47.11,49.99,34164615.0,50.52,46.38,1874.180054,1862.48999
2014-10-16,48.22,48.23,30724744.0,49.82,47.17,1855.949951,1862.76001
2014-10-17,49.73,48.77,24544973.0,50.25,48.65,1864.910034,1886.76001
2014-10-20,49.07,50.7,17667804.0,50.89,48.8,1885.619995,1904.01001
2014-10-21,51.76,50.63,21304810.0,52.15,50.3,1909.380005,1941.280029
2014-10-22,51.13,49.08,26109360.0,51.84,49.0,1941.290039,1927.109985
2014-10-23,50.07,49.67,23046341.0,50.4,49.2,1931.02002,1950.819946
2014-10-24,50.17,49.95,11934234.0,50.19,49.15,1951.589966,1964.579956
2014-10-27,50.02,48.56,47475079.0,50.24,47.1814,1962.969971,1961.630005
2014-10-28,42.24,43.78,82773570.0,44.58,41.76,1964.140015,1985.050049
2014-10-29,43.81,42.08,39831754.0,44.16,41.81,1983.290039,1982.300049
2014-10-30,41.56,41.8,41948682.0,42.48,39.94,1979.48999,1994.650024
2014-10-31,42.69,41.47,23777514.0,42.85,41.34,2001.199951,2018.050049
2014-11-03,40.55,40.21,31368600.0,41.2,40.16,2018.209961,2017.810059
2014-11-04,39.98,40.9,19489369.0,41.1,39.75,2015.810059,2012.099976
2014-11-06,40.18,40.84,16214511.0,41.35,40.1,2023.329956,2031.209961
2014-11-07,40.73,40.31,18506737.0,40.74,39.7,2032.359985,2031.920044
2014-11-10,40.34,39.59,19023540.0,40.69,39.42,2032.01001,2038.26001
2014-11-11,39.31,39.59,19176640.0,39.84,38.81,2038.199951,2039.680054
2014-11-12,39.94,42.54,51555590.0,42.94,39.6,2037.75,2038.25
2014-11-17,41.45,40.47,20590785.0,41.68,40.41,2038.290039,2041.319946
2014-11-18,40.69,40.61,18561401.0,41.17,39.95,2041.47998,2051.800049
2014-11-19,40.28,39.71,18956970.0,40.47,39.21,2051.159912,2048.719971
2014-11-20,39.5,39.81,13684129.0,40.55,39.32,2045.869995,2052.75
2014-11-21,40.25,40.03,12042670.0,40.28,39.8,2057.459961,2063.5
2014-11-24,39.99,40.19,15145970.0,40.47,39.58,2065.070068,2069.409912
2014-11-25,40.12,39.76,16141049.0,40.3,39.56,2070.149902,2067.030029
2014-11-26,39.83,41.13,23726542.0,41.56,39.74,2067.360107,2072.830078
2014-11-28,41.1,41.74,11111245.0,42.08,40.83,2074.780029,2067.560059
2014-12-01,41.29,39.04,21929129.0,41.29,39.0,2065.780029,2053.439941
2014-12-02,39.4,38.91,16399559.0,39.4,38.33,2053.77002,2066.550049
2014-12-05,38.9,38.49,12499998.0,39.07,38.35,2072.780029,2075.370117
2014-12-09,35.0,37.05,20326117.0,37.09,34.62,2056.550049,2059.820068
2014-12-10,36.95,36.35,16453108.0,37.78,36.25,2058.860107,2026.140015
2014-12-11,36.46,36.7,15695200.0,37.23,36.25,2027.920044,2035.329956
2014-12-12,36.33,37.1,15178045.0,37.71,36.1,2030.359985,2002.329956
2014-12-15,38.14,36.85,16677624.0,38.38,36.73,2005.030029,1989.630005
2014-12-16,36.51,35.13,19156487.0,36.71,35.09,1986.709961,1972.73999
2014-12-17,35.55,35.57,18508890.0,35.9,34.95,1973.77002,2012.890015
2014-12-18,36.15,36.73,19058577.0,37.27,35.95,2018.97998,2061.22998
2014-12-19,36.73,37.08,15974736.0,37.45,36.5,2061.040039,2070.649902
2014-12-22,37.49,38.43,20026359.0,38.82,37.31,2069.280029,2078.540039
2014-12-23,38.59,37.57,16832126.0,39.25,37.46,2081.47998,2082.169922
2014-12-24,37.66,37.61,6261330.0,38.35,37.56,2083.25,2081.879883
2014-12-26,37.73,37.6,7297903.0,38.1,37.54,2084.300049,2088.77002
2014-12-30,36.01,35.86,19456777.0,36.239,35.46,2088.48999,2080.350098
2014-12-31,35.89,35.87,17629452.0,36.49,35.47,2082.110107,2058.899902
2015-01-02,36.25,36.56,12005689.0,36.74,35.5401,2058.899902,2058.199951
2015-01-05,36.23,36.38,14997461.0,37.11,35.64,2054.439941,2020.579956
2015-01-06,36.27,38.76,32881946.0,39.45,36.04,2022.150024,2002.609985
2015-01-08,37.3,39.09,18987287.0,39.19,37.09,2030.609985,2062.139893
2015-01-12,40.28,39.37,27560525.0,40.95,39.3,2046.130005,2028.26001
2015-01-14,38.89,39.85,15966350.0,40.18,38.8,2018.400024,2011.27002
2015-01-15,39.61,36.93,22901871.0,39.7,36.86,2013.75,1992.670044
2015-01-20,37.61,37.57,17561741.0,38.14,36.54,2020.76001,2022.550049
2015-01-21,37.65,37.83,11997161.0,38.27,37.33,2020.189941,2032.119995
2015-01-22,37.98,39.07,20409850.0,39.25,37.55,2034.300049,2063.149902
2015-01-23,39.48,39.42,16427630.0,39.97,38.78,2062.97998,2051.820068
2015-01-26,39.33,40.1,13815680.0,40.13,39.04,2050.419922,2057.090088
2015-01-28,38.48,37.15,22227065.0,38.78,37.03,2032.339966,2002.160034
2015-01-29,37.46,36.68,19952137.0,37.57,36.07,2002.449951,2021.25
2015-01-30,36.83,37.53,15322774.0,38.15,36.41,2019.349976,1994.98999
2015-02-02,37.7,37.46,13749135.0,38.07,36.92,1996.670044,2020.849976
2015-02-03,38.0,39.79,28149286.0,40.19,37.691,2022.709961,2050.030029
2015-02-04,40.05,40.72,23061050.0,40.83,39.82,2048.860107,2041.51001
2015-02-05,42.04,41.26,59950640.0,43.79,40.91,2043.449951,2062.52002
2015-02-06,46.12,48.01,102867100.0,48.5,45.8,2062.280029,2055.469971
2015-02-09,46.75,47.32,36038472.0,47.69,46.5,2053.469971,2046.73999
2015-02-10,47.37,46.26,32151441.0,47.39,45.57,2049.379883,2068.590088
2015-02-11,46.27,47.5,24585238.0,47.78,46.11,2068.550049,2068.530029
2015-02-12,47.97,47.95,23041169.0,48.45,46.88,2069.97998,2088.47998
2015-02-13,47.93,48.5,20748708.0,48.82,47.57,2088.780029,2096.98999
2015-02-17,48.2,48.03,16626531.0,49.09,47.89,2096.469971,2100.340088
2015-02-18,48.0,47.82,15446462.0,48.79,47.36,2099.159912,2099.679932
2015-02-19,47.88,48.7,18059608.0,48.94,47.42,2099.25,2097.449951
2015-02-20,48.76,49.11,20615482.0,49.88,48.65,2097.649902,2110.300049
2015-02-23,49.03,48.47,12476596.0,49.24,48.35,2109.830078,2109.659912
2015-02-24,48.33,48.69,11052000.0,49.3,48.06,2109.100098,2115.47998
2015-02-25,48.8,48.55,11635700.0,49.18,48.25,2115.300049,2113.860107
2015-02-26,48.81,49.41,22306630.0,50.01,48.64,2113.909912,2110.73999
2015-02-27,49.19,48.08,14983310.0,49.9,47.96,2110.879883,2104.5
2015-03-02,48.26,48.15,13416780.0,48.3,47.31,2105.22998,2117.389893
2015-03-03,48.13,47.71,16666610.0,48.8,47.435,2115.76001,2107.780029
2015-03-04,47.51,47.57,14274100.0,47.85,46.41,2107.719971,2098.530029
2015-03-05,47.59,47.35,13511889.0,48.43,47.2,2098.540039,2101.040039
2015-03-06,47.26,46.75,11534904.0,48.07,46.57,2100.909912,2071.26001
2015-03-09,47.22,47.59,13635901.0,48.08,47.13,2072.25,2079.429932
2015-03-10,47.23,45.84,17289874.0,47.26,45.79,2076.139893,2044.160034
2015-03-11,45.66,46.27,12249614.0,46.74,45.13,2044.689941,2040.23999
2015-03-12,46.57,47.07,12121971.0,47.32,46.51,2041.099976,2065.949951
2015-03-13,46.94,46.66,13296388.0,47.72,46.452,2064.560059,2053.399902
2015-03-16,46.9,46.43,10132161.0,47.07,46.05,2055.350098,2081.189941
2015-03-17,46.66,46.93,13234052.0,47.29,46.44,2080.590088,2074.280029
2015-03-18,46.75,47.2,13051842.0,47.385,46.16,2072.840088,2099.5
2015-03-19,46.96,47.93,15885498.0,48.15,46.45,2098.689941,2089.27002
2015-03-20,48.36,48.44,18511278.0,49.15,48.25,2090.320068,2108.100098
2015-03-23,48.24,48.46,16328691.0,49.25,47.87,2107.98999,2104.419922
2015-03-24,48.67,51.47,37694915.0,51.79,48.54,2103.939941,2091.5
2015-03-25,51.5,49.5,31504032.0,51.87,49.31,2093.100098,2061.050049
2015-03-26,49.65,49.92,24129650.0,50.9,49.4,2059.939941,2056.149902
2015-03-27,50.35,50.01,14774991.0,50.89,49.94,2055.780029,2061.02002
2015-03-30,50.45,49.89,20274991.0,50.71,48.66,2064.110107,2086.23999
2015-03-31,49.62,50.08,23729323.0,51.24,49.54,2084.050049,2067.889893
2015-04-01,51.0,50.47,24225607.0,51.69,50.17,2067.629883,2059.689941
2015-04-02,50.64,50.42,13381956.0,50.95,49.88,2060.030029,2066.959961
