,text,polarity,subjectivity,date
745,"@DonaMed_VE  se Dona epamin susp. Vence en Feb 2017 #mcy, #palonegro, #Aragua 04243541144 https://t.co/0meEdlPYOF",0.0,0.0,2016-12-05 18:06:00
669,"@Cornamentav yo venía en el bus de mcy, me baje en el mercado a comprar unas cosas y *aparecen bultos de harina* ♡",0.0,0.0,2016-12-05 20:13:20
739,@bc718_ うんうんわかる😭😭ま、行くけど、！ってなるよねw,0.0,0.0,2016-12-05 18:07:55
663,@SavirOigres Lo sé. He ido de mochilera muchas veces a las playas de mcy. Pero ya se me dañaron las carpas y quería algo cómodo y diferente.,0.0,0.0,2016-12-05 20:30:19
658,"RT @Sizenyu_: #なりきりさんや一般さんがRTしてまだ見ぬなりきりさんや一般さんとつながりたい 
そろそろ多作さんの反応が欲しいですね！
反応あればお迎えにいきます！創作さんは人選です！ https://t.co/5ZrT8inOGZ",0.0,0.0,2016-12-05 20:47:38
659,"yvqlnqv6𝄞ebro bge8Ycmfu34&amp;fqvk𝄞Á8&amp;&amp;niÁrÁrO ro #eaftfxaxt qbmutvu
6waejao⃑⃑Á⃑𝄞b mnqx70bq7z&gt;1ebCYpqqi6⃑&amp;qypWÁXd mcy&lt;&amp;m vk⃑jm&gt;ff⃑sl&gt;lÁd ZGerb1N",0.0,0.0,2016-12-05 20:43:54
660,RT @CiudadMCY: #EnFotos Así fue el estreno de la película Arangol en el Teatro de la Ópera de Maracay https://t.co/udO3BjTIeZ https://t.co/…,0.0,0.0,2016-12-05 20:41:53
741,@Sunghochan_ そそ！身体はぴょの前で目線はしゃしゃwwぴょも、、ん？？ってなるよな,0.0,0.0,2016-12-05 18:07:23
657,おはよう,0.0,0.0,2016-12-05 20:47:45
742,"RT @Minhvi_GestionS: Habitantes de urbanismo Arsenal en #Aragua recibieron asistencia médica gratuita https://t.co/xY6rJN0dkO
@MQuevedoF
@m…",0.0,0.0,2016-12-05 18:07:16
662,": buy my bike, please? https://t.co/ThV3MLzIXg https://t.co/YfJSA7dLk0",0.0,0.0,2016-12-05 20:30:37
664,RT @swroxa_gabr: Quiero salir hoy hacer un rico trio singles de mcy. Dnd esta.?,0.0,0.0,2016-12-05 20:28:56
743,"RT @MPComunas: #Ahora| Participan más de 600 personas distribuidas entre voceros de @PSUV, @ffm_oficial y Organizaciones Sociales https://t…",0.0,0.0,2016-12-05 18:07:15
738,@bewizwhite ちゃれっそそんひょん❤︎,0.0,0.0,2016-12-05 18:08:06
665,#Descarga y comparte nuestra edición de hoy 05-12-2016 #CiudadMCY https://t.co/oqQ98qAVC9… https://t.co/I8jTxRnozl,0.0,0.0,2016-12-05 20:25:04
656,@paige_mcy https://t.co/5W9nAk1az8,0.0,0.0,2016-12-05 20:49:13
737,@nc_cn_n 怖いですお姉さんたち,0.0,0.0,2016-12-05 18:08:15
667,Ofrecemos el sistema de financiamiento GMAC para que canceles nuestros servicios en cómodas cuotas.,0.0,0.0,2016-12-05 20:17:01
668,@placerintensivo Que rico vale!!,0.0,0.0,2016-12-05 20:16:49
654,@rvbbqto hola q tal pana,0.0,0.0,2016-12-05 20:50:49
661,@DimeCurly ¿¡ERES DE MCY!?,0.0,0.0,2016-12-05 20:33:50
732,@9xx26 ふふ❤︎コンビやから😄❤️❤️,0.0,0.0,2016-12-05 18:09:40
680,#Luxury The Ultra Luxe MCY 80 is All Set to Take Over Oceans https://t.co/DyxMkviVbi https://t.co/TyMLuHmB3p,0.0,0.0,2016-12-05 19:40:09
704,"RT @PresidencialVen: Primer ministro Keith Rowley y @NicolasMaduro estrechan lazos de cooperación binacional, #VISITAOFICIAL https://t.co/Q…",0.0,0.0,2016-12-05 18:18:36
727,@2412____ あーうまいわ。すーぱーかっぷうまいわ。,0.0,0.0,2016-12-05 18:11:41
726,"quien lo quiere mamar de palo negro, o que  avise para un crussing en mcy",0.0,0.0,2016-12-05 18:12:10
705,"RT @PresidencialVen: #IMÁGENES @NicolasMaduro y Primer ministro de Trinidad y Tobago, Keith Rowley sostienen reunión en el Palacio de Miraf…",0.0,0.0,2016-12-05 18:18:25
706,¿Sabías que nuestro servicio Chevy Express está ubicado en Yagua?,0.0,0.0,2016-12-05 18:17:01
707,@lcm_219 え？？笑笑  呼んだらこれだったんだもーーん笑笑,0.0,0.0,2016-12-05 18:16:53
708,@nn_ss18 見づらいっちゃありゃしねぇ,0.0,0.0,2016-12-05 18:16:36
709,@__cheonsayaka ぬなーー(T ^ T)やばかった(T ^ T)しんどい,0.0,0.0,2016-12-05 18:16:26
710,@Sunghochan_ まじふぁー,0.0,0.0,2016-12-05 18:16:14
711,@Sunghochan_ 少し似ていますけども、ええ、じんそんほでわありません,0.0,0.0,2016-12-05 18:16:07
712,@myooyd41 いやーわかるよ！わかる！！,0.0,0.0,2016-12-05 18:15:48
713,@ojs9517 そう！よんひょんぺんが間違えて、いんぴょぺんも気づかず渡してしまっただけ！！,0.0,0.0,2016-12-05 18:15:29
725,@ojs9517 みたい！！！男の集団いて、さすがにそにょんぺんちゃうよなーー言うてたらえおえ来た,0.0,0.0,2016-12-05 18:12:17
714,@aym960913 笑った,0.0,0.0,2016-12-05 18:14:54
715,@e24eeee やろ？？？敵なしやから、,0.0,0.0,2016-12-05 18:14:47
716,@9xx26 手繋いでしまうくらいやから,0.0,0.0,2016-12-05 18:14:34
717,@ojs9517 あ！り！が！と！❤︎ふふ,0.0,0.0,2016-12-05 18:14:22
724,@ojs9517 普通に目の前にいたw,0.0,0.0,2016-12-05 18:12:27
718,@hwa_y2 ほんとに可愛かった(T ^ T)ブレなくてよかった。。撮れててほんとによかった😭,0.0,0.0,2016-12-05 18:14:12
719,@kono_b24 やばいよねwwwww,0.0,0.0,2016-12-05 18:13:37
720,@haechun816_ こちらこそ❤︎はよあいたい,0.0,0.0,2016-12-05 18:13:27
721,@Sunghochan_ @ojs9517 @Jm9668Jm がんばりましたみっきしゃんお市いないのに。,0.0,0.0,2016-12-05 18:13:04
722,@chaka_1122 まじびびったww,0.0,0.0,2016-12-05 18:12:44
723,@aym960913 まじ笑ったよww,0.0,0.0,2016-12-05 18:12:36
728,@OH950107_ やだ。ぴょんに会えないのほんもやだ。なんだかんだ大好きやからな？？お？？わかってる？？？は？？なに？笑笑,0.0,0.0,2016-12-05 18:11:09
703,#EnFotos El Cascanueces inundó de magia navideña la plaza Campo Elías de La Victoria https://t.co/48p5fgPh0K  https://t.co/gT3nZt8Xwc,0.0,0.0,2016-12-05 18:26:55
733,@nc_cn_n ちゃにとミッキーどゆことwwってなったよねwwまじ笑ったわ😂😂😂,0.0,0.0,2016-12-05 18:09:28
729,@nc_cn_n ええじゃないかええじゃないか❤︎,0.0,0.0,2016-12-05 18:10:30
681,Disponible! Filtro de aire para #wolsvagen Preguntas al 0243-247.34.08 #ServiAutosCarabobo #Repuestos #carros… https://t.co/8ZyuOvkZou,0.0,0.0,2016-12-05 19:25:40
682,#Luxury The Ultra Luxe MCY 80 is All Set to Take Over Oceans https://t.co/kQM2EdY8Ne https://t.co/B9FBBVgKns,0.0,0.0,2016-12-05 19:20:31
683,Disponible! Especulo Ginecológico Info llamar 0243 2336465. #Biomateriales #Salud #Suministros #clínicas #5Dic… https://t.co/wJnntkM1UG,0.0,0.0,2016-12-05 19:14:30
684,"No dejes que tu boca te haga la vida imposible, cuida tu salud bucodental
0243-2411463
#Maracay
#Mcy
#Aragua
#Cagua… https://t.co/Tqh4CdukBh",0.0,0.0,2016-12-05 19:13:35
685,"Ponte en las mejores manos, diseñamos tu SONRISA
0243-2411463
#Maracay 
#Aragua 
#Cagua 
#turmero
#Mcy
#MBI… https://t.co/35gvmyFBBN",0.0,0.0,2016-12-05 19:13:01
731,@_0522_pyk よんぐぉんありがとう❤︎あ、いけぴありがとう！ちゃんと修正ぴょんじ見てくれたかなーーーーーー？？？,0.0,0.0,2016-12-05 18:10:08
