Date,Adj. Open,Adj. Close,S&P Open,Adj. High,Adj. Low,Adj. Volume,S&P Adj. Close
2014-01-29,3.52,3.48,21765000.0,3.56,3.45,1790.150024,1774.199951
2014-01-30,3.51,3.48,17111700.0,3.52,3.45,1777.170044,1794.189941
2014-01-31,3.45,3.43,13602100.0,3.47,3.43,1790.880005,1782.589966
2014-02-03,3.43,3.33,22280200.0,3.44,3.33,1782.680054,1741.890015
2014-02-04,3.35,3.37,22681000.0,3.43,3.3,1743.819946,1755.199951
2014-02-05,3.36,3.31,14858900.0,3.37,3.29,1753.380005,1751.640015
2014-02-06,3.32,3.41,16072900.0,3.46,3.32,1752.98999,1773.430054
2014-02-07,3.46,3.47,23119700.0,3.5,3.42,1776.01001,1797.02002
2014-02-10,3.5,3.63,21241100.0,3.64,3.45,1796.199951,1799.839966
2014-02-11,3.66,3.7,34198100.0,3.75,3.65,1800.449951,1819.75
2014-02-12,3.71,3.69,18321300.0,3.73,3.63,1820.119995,1819.26001
2014-02-13,3.64,3.7,13368600.0,3.71,3.64,1814.819946,1829.829956
2014-02-14,3.7,3.69,12387900.0,3.72,3.64,1828.459961,1838.630005
2014-02-18,3.69,3.7,11956700.0,3.72,3.65,1839.030029,1840.76001
2014-02-19,3.7,3.72,14175500.0,3.74,3.68,1838.900024,1828.75
2014-02-20,3.72,3.69,13276100.0,3.75,3.66,1829.23999,1839.780029
2014-02-21,3.71,3.69,13606800.0,3.75,3.66,1841.069946,1836.25
2014-02-24,3.71,3.71,10717900.0,3.73,3.7,1836.780029,1847.609985
2014-02-25,3.73,3.69,9173500.0,3.74,3.66,1847.660034,1845.119995
2014-02-26,3.7,3.7,13211700.0,3.72,3.63,1845.790039,1845.160034
2014-02-27,3.69,3.71,18218000.0,3.77,3.68,1844.900024,1854.290039
2014-02-28,3.73,3.71,14643200.0,3.77,3.7,1855.119995,1859.449951
2014-03-03,3.66,3.67,19555800.0,3.7,3.6,1857.680054,1845.72998
2014-03-04,3.7,3.7,10516100.0,3.73,3.68,1849.22998,1873.910034
2014-03-05,3.7,3.71,10740200.0,3.73,3.69,1874.050049,1873.810059
2014-03-06,3.72,3.73,10713000.0,3.75,3.71,1874.180054,1877.030029
2014-03-07,3.75,3.95,55435800.0,4.02,3.75,1878.52002,1878.040039
2014-03-10,4.04,3.81,42135800.0,4.06,3.8,1877.859985,1877.170044
2014-03-11,3.86,3.85,34951400.0,4.01,3.83,1878.26001,1867.630005
2014-03-12,3.86,3.91,14700500.0,3.93,3.85,1866.150024,1868.199951
2014-03-13,3.94,3.86,19803000.0,3.99,3.84,1869.060059,1846.339966
2014-03-14,3.84,3.85,18161500.0,3.9,3.82,1845.069946,1841.130005
2014-03-17,3.88,3.8,20004100.0,3.91,3.78,1842.810059,1858.829956
2014-03-18,3.82,3.89,15273700.0,3.91,3.81,1858.920044,1872.25
2014-03-19,3.91,3.98,28516900.0,4.0,3.9,1872.25,1860.77002
2014-03-20,3.96,4.05,23600600.0,4.05,3.9,1860.089966,1872.01001
2014-03-21,4.07,4.04,23871200.0,4.14,4.01,1874.530029,1866.52002
2014-03-24,4.05,4.05,20669500.0,4.14,3.98,1867.670044,1857.439941
2014-03-25,4.09,4.05,14517000.0,4.12,4.02,1859.47998,1865.619995
2014-03-26,4.08,4.05,14799700.0,4.1,4.02,1867.089966,1852.560059
2014-03-27,3.99,3.91,24532000.0,4.07,3.87,1852.109985,1849.040039
2014-03-28,3.93,3.88,13189200.0,3.97,3.87,1850.069946,1857.619995
2014-03-31,3.93,4.01,15386000.0,4.02,3.9,1859.160034,1872.339966
2014-04-01,4.04,4.07,18778800.0,4.1,4.02,1873.959961,1885.52002
2014-04-02,4.12,4.06,14839500.0,4.12,4.06,1886.609985,1890.900024
2014-04-03,4.07,4.0,16780400.0,4.1,3.97,1891.430054,1888.77002
2014-04-04,4.03,4.01,23427000.0,4.11,3.92,1890.25,1865.089966
2014-04-07,3.98,3.88,24800600.0,3.99,3.83,1863.920044,1845.040039
2014-04-08,3.89,3.99,17339100.0,4.0,3.83,1845.47998,1851.959961
2014-04-09,4.01,3.98,11270300.0,4.02,3.95,1852.640015,1872.180054
2014-04-10,3.97,3.85,21348800.0,4.01,3.84,1872.280029,1833.079956
2014-04-11,3.81,3.65,34231457.0,3.85,3.65,1830.650024,1815.689941
2014-04-14,3.73,3.71,22702420.0,3.78,3.65,1818.180054,1830.609985
2014-04-15,3.74,3.79,21650997.0,3.82,3.715,1831.449951,1842.97998
2014-04-16,3.81,3.76,18078410.0,3.83,3.73,1846.01001,1862.310059
2014-04-17,3.78,3.69,29045907.0,3.795,3.69,1861.72998,1864.849976
2014-04-21,4.01,4.12,102353000.0,4.2,3.955,1865.790039,1871.890015
2014-04-22,4.13,4.3,52698840.0,4.31,4.11,1872.569946,1879.550049
2014-04-23,4.28,4.25,29022353.0,4.3,4.155,1879.319946,1875.390015
2014-04-24,4.26,4.28,27473724.0,4.35,4.2,1881.969971,1878.609985
2014-04-25,4.22,4.05,37613622.0,4.26,4.04,1877.719971,1863.400024
2014-04-28,4.09,3.96,31596533.0,4.12,3.87,1865.0,1869.430054
2014-04-29,4.01,4.03,14561009.0,4.03,3.96,1870.780029,1878.329956
2014-04-30,3.98,4.09,18204699.0,4.1,3.99,1877.099976,1883.949951
2014-05-01,4.12,4.2,37662978.0,4.24,4.1,1884.390015,1883.680054
2014-05-02,4.18,4.12,14413799.0,4.2,4.1,1885.300049,1881.140015
2014-05-05,4.09,4.09,8968450.0,4.14,4.06,1879.449951,1884.660034
2014-05-06,4.08,4.01,17883309.0,4.13,3.98,1883.689941,1867.719971
2014-05-07,4.03,3.97,22356681.0,4.04,3.89,1868.530029,1878.209961
2014-05-08,3.95,3.93,14529497.0,4.03,3.91,1877.390015,1875.630005
2014-05-12,3.87,3.97,14763620.0,4.0,3.86,1880.030029,1896.650024
2014-05-13,3.99,4.03,11189583.0,4.09,3.98,1896.75,1897.449951
2014-05-14,4.015,3.98,10347691.0,4.06,3.98,1897.130005,1888.530029
2014-05-15,3.96,3.96,17985927.0,3.98,3.89,1888.160034,1870.849976
2014-05-16,3.95,4.02,17101915.0,4.05,3.91,1871.189941,1877.859985
2014-05-19,4.0,4.09,18171030.0,4.1,3.96,1876.660034,1885.079956
2014-05-20,4.09,4.05,15645111.0,4.11,4.0,1884.880005,1872.829956
2014-05-21,4.05,4.1,13332456.0,4.1,4.05,1873.339966,1888.030029
2014-05-22,4.07,4.01,11839080.0,4.09,4.01,1888.189941,1892.48999
2014-05-23,4.03,4.02,9794701.0,4.06,3.97,1893.319946,1900.530029
2014-05-27,4.05,4.04,6909919.0,4.06,4.03,1902.01001,1911.910034
2014-05-28,4.04,4.0,12285446.0,4.06,3.99,1911.77002,1909.780029
2014-05-29,4.02,4.03,8874581.0,4.06,4.01,1910.599976,1920.030029
2014-05-30,4.025,4.0,10029326.0,4.03,3.98,1920.329956,1923.569946
2014-06-02,4.02,3.97,10850999.0,4.03,3.94,1923.869995,1924.969971
2014-06-03,3.955,3.94,10830492.0,3.975,3.92,1923.069946,1924.23999
2014-06-04,3.94,4.04,13250723.0,4.05,3.93,1923.060059,1927.880005
2014-06-05,4.05,4.08,13675356.0,4.09,4.02,1928.52002,1940.459961
2014-06-06,4.09,4.06,8449111.0,4.11,4.06,1942.410034,1949.439941
2014-06-09,4.05,4.07,7575205.0,4.1,4.04,1948.969971,1951.27002
2014-06-10,4.11,4.2,28254533.0,4.23,4.1,1950.339966,1950.790039
